periodo	product_id	tn	tn_lag_1	tn_lag_2	tn_lag_3	tn_lag_4	tn_lag_5	tn_lag_6	tn_lag_7	tn_lag_8	tn_lag_9	tn_lag_10	tn_lag_11	tn_target
201909	20715	1.9591699999999999	0.66716	2.31991	2.72875	2.33128	5.27229	2.94178	1.80664	3.70918	2.27655	2.5807	2.85356	1.43007
201910	20715	3.08018	1.9591699999999999	0.66716	2.31991	2.72875	2.33128	5.27229	2.94178	1.80664	3.70918	2.27655	2.5807	1.62241
201911	20715	1.43007	3.08018	1.9591699999999999	0.66716	2.31991	2.72875	2.33128	5.27229	2.94178	1.80664	3.70918	2.27655	
201912	20715	1.62241	1.43007	3.08018	1.9591699999999999	0.66716	2.31991	2.72875	2.33128	5.27229	2.94178	1.80664	3.70918	
201904	20719	5.9994499999999995												10.24162
201905	20719	8.60813	5.9994499999999995											9.17182
201906	20719	10.24162	8.60813	5.9994499999999995										7.62639
201907	20719	9.17182	10.24162	8.60813	5.9994499999999995									6.99402
201908	20719	7.62639	9.17182	10.24162	8.60813	5.9994499999999995								7.71222
201909	20719	6.99402	7.62639	9.17182	10.24162	8.60813	5.9994499999999995							10.78298
201910	20719	7.71222	6.99402	7.62639	9.17182	10.24162	8.60813	5.9994499999999995						7.74604
201911	20719	10.78298	7.71222	6.99402	7.62639	9.17182	10.24162	8.60813	5.9994499999999995					
201912	20719	7.74604	10.78298	7.71222	6.99402	7.62639	9.17182	10.24162	8.60813	5.9994499999999995				
201907	20720	5.19284												14.09631
201908	20720	6.84797	5.19284											13.66961
201909	20720	14.09631	6.84797	5.19284										9.71691
201910	20720	13.66961	14.09631	6.84797	5.19284									8.95012
201911	20720	9.71691	13.66961	14.09631	6.84797	5.19284								
201912	20720	8.95012	9.71691	13.66961	14.09631	6.84797	5.19284							
201701	20721	4.09986												6.03772
201702	20721	4.7016	4.09986											4.4816
201703	20721	6.03772	4.7016	4.09986										5.3821
201704	20721	4.4816	6.03772	4.7016	4.09986									2.61431
201705	20721	5.3821	4.4816	6.03772	4.7016	4.09986								7.83453
201706	20721	2.61431	5.3821	4.4816	6.03772	4.7016	4.09986							3.64753
201707	20721	7.83453	2.61431	5.3821	4.4816	6.03772	4.7016	4.09986						3.41931
201708	20721	3.64753	7.83453	2.61431	5.3821	4.4816	6.03772	4.7016	4.09986					1.79266
201709	20721	3.41931	3.64753	7.83453	2.61431	5.3821	4.4816	6.03772	4.7016	4.09986				0.00415
201710	20721	1.79266	3.41931	3.64753	7.83453	2.61431	5.3821	4.4816	6.03772	4.7016	4.09986			4.32811
201711	20721	0.00415	1.79266	3.41931	3.64753	7.83453	2.61431	5.3821	4.4816	6.03772	4.7016	4.09986		2.73049
201712	20721	4.32811	0.00415	1.79266	3.41931	3.64753	7.83453	2.61431	5.3821	4.4816	6.03772	4.7016	4.09986	3.37783
201801	20721	2.73049	4.32811	0.00415	1.79266	3.41931	3.64753	7.83453	2.61431	5.3821	4.4816	6.03772	4.7016	6.20374
201802	20721	3.37783	2.73049	4.32811	0.00415	1.79266	3.41931	3.64753	7.83453	2.61431	5.3821	4.4816	6.03772	4.22025
201803	20721	6.20374	3.37783	2.73049	4.32811	0.00415	1.79266	3.41931	3.64753	7.83453	2.61431	5.3821	4.4816	5.26175
201804	20721	4.22025	6.20374	3.37783	2.73049	4.32811	0.00415	1.79266	3.41931	3.64753	7.83453	2.61431	5.3821	5.78879
201805	20721	5.26175	4.22025	6.20374	3.37783	2.73049	4.32811	0.00415	1.79266	3.41931	3.64753	7.83453	2.61431	1.39429
201806	20721	5.78879	5.26175	4.22025	6.20374	3.37783	2.73049	4.32811	0.00415	1.79266	3.41931	3.64753	7.83453	4.15384
201807	20721	1.39429	5.78879	5.26175	4.22025	6.20374	3.37783	2.73049	4.32811	0.00415	1.79266	3.41931	3.64753	2.64336
201808	20721	4.15384	1.39429	5.78879	5.26175	4.22025	6.20374	3.37783	2.73049	4.32811	0.00415	1.79266	3.41931	1.61007
201809	20721	2.64336	4.15384	1.39429	5.78879	5.26175	4.22025	6.20374	3.37783	2.73049	4.32811	0.00415	1.79266	2.24912
201810	20721	1.61007	2.64336	4.15384	1.39429	5.78879	5.26175	4.22025	6.20374	3.37783	2.73049	4.32811	0.00415	2.34873
201811	20721	2.24912	1.61007	2.64336	4.15384	1.39429	5.78879	5.26175	4.22025	6.20374	3.37783	2.73049	4.32811	2.801
201812	20721	2.34873	2.24912	1.61007	2.64336	4.15384	1.39429	5.78879	5.26175	4.22025	6.20374	3.37783	2.73049	2.42341
201901	20721	2.801	2.34873	2.24912	1.61007	2.64336	4.15384	1.39429	5.78879	5.26175	4.22025	6.20374	3.37783	5.94231
201902	20721	2.42341	2.801	2.34873	2.24912	1.61007	2.64336	4.15384	1.39429	5.78879	5.26175	4.22025	6.20374	1.92544
201903	20721	5.94231	2.42341	2.801	2.34873	2.24912	1.61007	2.64336	4.15384	1.39429	5.78879	5.26175	4.22025	3.73886
201904	20721	1.92544	5.94231	2.42341	2.801	2.34873	2.24912	1.61007	2.64336	4.15384	1.39429	5.78879	5.26175	0.024900000000000002
201905	20721	3.73886	1.92544	5.94231	2.42341	2.801	2.34873	2.24912	1.61007	2.64336	4.15384	1.39429	5.78879	4.37374
201906	20721	0.024900000000000002	3.73886	1.92544	5.94231	2.42341	2.801	2.34873	2.24912	1.61007	2.64336	4.15384	1.39429	1.87565
201907	20721	4.37374	0.024900000000000002	3.73886	1.92544	5.94231	2.42341	2.801	2.34873	2.24912	1.61007	2.64336	4.15384	2.0209
201908	20721	1.87565	4.37374	0.024900000000000002	3.73886	1.92544	5.94231	2.42341	2.801	2.34873	2.24912	1.61007	2.64336	2.99191
201909	20721	2.0209	1.87565	4.37374	0.024900000000000002	3.73886	1.92544	5.94231	2.42341	2.801	2.34873	2.24912	1.61007	1.51881
201910	20721	2.99191	2.0209	1.87565	4.37374	0.024900000000000002	3.73886	1.92544	5.94231	2.42341	2.801	2.34873	2.24912	0.10375000000000001
201911	20721	1.51881	2.99191	2.0209	1.87565	4.37374	0.024900000000000002	3.73886	1.92544	5.94231	2.42341	2.801	2.34873	
201912	20721	0.10375000000000001	1.51881	2.99191	2.0209	1.87565	4.37374	0.024900000000000002	3.73886	1.92544	5.94231	2.42341	2.801	
201703	20724	3.9512099999999997												9.18509
201704	20724	20.21202	3.9512099999999997											7.11831
201705	20724	9.18509	20.21202	3.9512099999999997										5.21566
201706	20724	7.11831	9.18509	20.21202	3.9512099999999997									3.14272
201707	20724	5.21566	7.11831	9.18509	20.21202	3.9512099999999997								3.21571
201708	20724	3.14272	5.21566	7.11831	9.18509	20.21202	3.9512099999999997							4.26128
201709	20724	3.21571	3.14272	5.21566	7.11831	9.18509	20.21202	3.9512099999999997						2.30389
201710	20724	4.26128	3.21571	3.14272	5.21566	7.11831	9.18509	20.21202	3.9512099999999997					4.08499
201711	20724	2.30389	4.26128	3.21571	3.14272	5.21566	7.11831	9.18509	20.21202	3.9512099999999997				1.96349
201712	20724	4.08499	2.30389	4.26128	3.21571	3.14272	5.21566	7.11831	9.18509	20.21202	3.9512099999999997			0.62616
201801	20724	1.96349	4.08499	2.30389	4.26128	3.21571	3.14272	5.21566	7.11831	9.18509	20.21202	3.9512099999999997		5.55889
201802	20724	0.62616	1.96349	4.08499	2.30389	4.26128	3.21571	3.14272	5.21566	7.11831	9.18509	20.21202	3.9512099999999997	4.7420599999999995
201803	20724	5.55889	0.62616	1.96349	4.08499	2.30389	4.26128	3.21571	3.14272	5.21566	7.11831	9.18509	20.21202	1.2960800000000001
201804	20724	4.7420599999999995	5.55889	0.62616	1.96349	4.08499	2.30389	4.26128	3.21571	3.14272	5.21566	7.11831	9.18509	7.38335
201805	20724	1.2960800000000001	4.7420599999999995	5.55889	0.62616	1.96349	4.08499	2.30389	4.26128	3.21571	3.14272	5.21566	7.11831	1.4619199999999999
201806	20724	7.38335	1.2960800000000001	4.7420599999999995	5.55889	0.62616	1.96349	4.08499	2.30389	4.26128	3.21571	3.14272	5.21566	2.47546
201807	20724	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	5.55889	0.62616	1.96349	4.08499	2.30389	4.26128	3.21571	3.14272	4.576219999999999
201808	20724	2.47546	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	5.55889	0.62616	1.96349	4.08499	2.30389	4.26128	3.21571	2.53077
201809	20724	4.576219999999999	2.47546	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	5.55889	0.62616	1.96349	4.08499	2.30389	4.26128	1.64011
201810	20724	2.53077	4.576219999999999	2.47546	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	5.55889	0.62616	1.96349	4.08499	2.30389	2.21136
201811	20724	1.64011	2.53077	4.576219999999999	2.47546	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	5.55889	0.62616	1.96349	4.08499	0.85382
201812	20724	2.21136	1.64011	2.53077	4.576219999999999	2.47546	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	5.55889	0.62616	1.96349	3.49512
201901	20724	0.85382	2.21136	1.64011	2.53077	4.576219999999999	2.47546	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	5.55889	0.62616	2.0209099999999998
201902	20724	3.49512	0.85382	2.21136	1.64011	2.53077	4.576219999999999	2.47546	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	5.55889	2.48161
201903	20724	2.0209099999999998	3.49512	0.85382	2.21136	1.64011	2.53077	4.576219999999999	2.47546	1.4619199999999999	7.38335	1.2960800000000001	4.7420599999999995	2.85629
201904	20724	2.48161	2.0209099999999998	3.49512	0.85382	2.21136	1.64011	2.53077	4.576219999999999	2.47546	1.4619199999999999	7.38335	1.2960800000000001	3.22486
201905	20724	2.85629	2.48161	2.0209099999999998	3.49512	0.85382	2.21136	1.64011	2.53077	4.576219999999999	2.47546	1.4619199999999999	7.38335	0.55284
201906	20724	3.22486	2.85629	2.48161	2.0209099999999998	3.49512	0.85382	2.21136	1.64011	2.53077	4.576219999999999	2.47546	1.4619199999999999	0.21613
201907	20724	0.55284	3.22486	2.85629	2.48161	2.0209099999999998	3.49512	0.85382	2.21136	1.64011	2.53077	4.576219999999999	2.47546	7.28728
201908	20724	0.21613	0.55284	3.22486	2.85629	2.48161	2.0209099999999998	3.49512	0.85382	2.21136	1.64011	2.53077	4.576219999999999	4.07043
201909	20724	7.28728	0.21613	0.55284	3.22486	2.85629	2.48161	2.0209099999999998	3.49512	0.85382	2.21136	1.64011	2.53077	0.65611
201910	20724	4.07043	7.28728	0.21613	0.55284	3.22486	2.85629	2.48161	2.0209099999999998	3.49512	0.85382	2.21136	1.64011	1.47147
201911	20724	0.65611	4.07043	7.28728	0.21613	0.55284	3.22486	2.85629	2.48161	2.0209099999999998	3.49512	0.85382	2.21136	
201912	20724	1.47147	0.65611	4.07043	7.28728	0.21613	0.55284	3.22486	2.85629	2.48161	2.0209099999999998	3.49512	0.85382	
201701	20729	0.98968												2.24075
201702	20729	1.43914	0.98968											2.89818
201703	20729	2.24075	1.43914	0.98968										3.73441
201704	20729	2.89818	2.24075	1.43914	0.98968									3.29926
201705	20729	3.73441	2.89818	2.24075	1.43914	0.98968								1.89986
201706	20729	3.29926	3.73441	2.89818	2.24075	1.43914	0.98968							1.03197
201707	20729	1.89986	3.29926	3.73441	2.89818	2.24075	1.43914	0.98968						0.76189
201708	20729	1.03197	1.89986	3.29926	3.73441	2.89818	2.24075	1.43914	0.98968					1.11148
201709	20729	0.76189	1.03197	1.89986	3.29926	3.73441	2.89818	2.24075	1.43914	0.98968				0.57076
201710	20729	1.11148	0.76189	1.03197	1.89986	3.29926	3.73441	2.89818	2.24075	1.43914	0.98968			0.40260999999999997
201711	20729	0.57076	1.11148	0.76189	1.03197	1.89986	3.29926	3.73441	2.89818	2.24075	1.43914	0.98968		0.72671
201712	20729	0.40260999999999997	0.57076	1.11148	0.76189	1.03197	1.89986	3.29926	3.73441	2.89818	2.24075	1.43914	0.98968	0.42758999999999997
201801	20729	0.72671	0.40260999999999997	0.57076	1.11148	0.76189	1.03197	1.89986	3.29926	3.73441	2.89818	2.24075	1.43914	6.25896
201802	20729	0.42758999999999997	0.72671	0.40260999999999997	0.57076	1.11148	0.76189	1.03197	1.89986	3.29926	3.73441	2.89818	2.24075	9.38794
201803	20729	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.57076	1.11148	0.76189	1.03197	1.89986	3.29926	3.73441	2.89818	7.43666
201804	20729	9.38794	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.57076	1.11148	0.76189	1.03197	1.89986	3.29926	3.73441	16.00974
201805	20729	7.43666	9.38794	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.57076	1.11148	0.76189	1.03197	1.89986	3.29926	8.95276
201806	20729	16.00974	7.43666	9.38794	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.57076	1.11148	0.76189	1.03197	1.89986	6.700810000000001
201807	20729	8.95276	16.00974	7.43666	9.38794	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.57076	1.11148	0.76189	1.03197	3.0638
201808	20729	6.700810000000001	8.95276	16.00974	7.43666	9.38794	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.57076	1.11148	0.76189	1.07687
201809	20729	3.0638	6.700810000000001	8.95276	16.00974	7.43666	9.38794	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.57076	1.11148	0.49689
201810	20729	1.07687	3.0638	6.700810000000001	8.95276	16.00974	7.43666	9.38794	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.57076	0.72879
201811	20729	0.49689	1.07687	3.0638	6.700810000000001	8.95276	16.00974	7.43666	9.38794	6.25896	0.42758999999999997	0.72671	0.40260999999999997	0.8026500000000001
201812	20729	0.72879	0.49689	1.07687	3.0638	6.700810000000001	8.95276	16.00974	7.43666	9.38794	6.25896	0.42758999999999997	0.72671	2.32944
201901	20729	0.8026500000000001	0.72879	0.49689	1.07687	3.0638	6.700810000000001	8.95276	16.00974	7.43666	9.38794	6.25896	0.42758999999999997	8.48187
201902	20729	2.32944	0.8026500000000001	0.72879	0.49689	1.07687	3.0638	6.700810000000001	8.95276	16.00974	7.43666	9.38794	6.25896	6.4944
201903	20729	8.48187	2.32944	0.8026500000000001	0.72879	0.49689	1.07687	3.0638	6.700810000000001	8.95276	16.00974	7.43666	9.38794	9.09948
201904	20729	6.4944	8.48187	2.32944	0.8026500000000001	0.72879	0.49689	1.07687	3.0638	6.700810000000001	8.95276	16.00974	7.43666	8.92116
201905	20729	9.09948	6.4944	8.48187	2.32944	0.8026500000000001	0.72879	0.49689	1.07687	3.0638	6.700810000000001	8.95276	16.00974	7.6247300000000005
201906	20729	8.92116	9.09948	6.4944	8.48187	2.32944	0.8026500000000001	0.72879	0.49689	1.07687	3.0638	6.700810000000001	8.95276	2.4099
201907	20729	7.6247300000000005	8.92116	9.09948	6.4944	8.48187	2.32944	0.8026500000000001	0.72879	0.49689	1.07687	3.0638	6.700810000000001	1.7663200000000001
201908	20729	2.4099	7.6247300000000005	8.92116	9.09948	6.4944	8.48187	2.32944	0.8026500000000001	0.72879	0.49689	1.07687	3.0638	0.87658
201909	20729	1.7663200000000001	2.4099	7.6247300000000005	8.92116	9.09948	6.4944	8.48187	2.32944	0.8026500000000001	0.72879	0.49689	1.07687	0.64264
201910	20729	0.87658	1.7663200000000001	2.4099	7.6247300000000005	8.92116	9.09948	6.4944	8.48187	2.32944	0.8026500000000001	0.72879	0.49689	0.3598
201911	20729	0.64264	0.87658	1.7663200000000001	2.4099	7.6247300000000005	8.92116	9.09948	6.4944	8.48187	2.32944	0.8026500000000001	0.72879	
201912	20729	0.3598	0.64264	0.87658	1.7663200000000001	2.4099	7.6247300000000005	8.92116	9.09948	6.4944	8.48187	2.32944	0.8026500000000001	
201701	20730	3.6019												5.7016599999999995
201702	20730	4.73477	3.6019											5.16631
201703	20730	5.7016599999999995	4.73477	3.6019										4.61028
201704	20730	5.16631	5.7016599999999995	4.73477	3.6019									6.06265
201705	20730	4.61028	5.16631	5.7016599999999995	4.73477	3.6019								4.37375
201706	20730	6.06265	4.61028	5.16631	5.7016599999999995	4.73477	3.6019							3.77208
201707	20730	4.37375	6.06265	4.61028	5.16631	5.7016599999999995	4.73477	3.6019						3.2492
201708	20730	3.77208	4.37375	6.06265	4.61028	5.16631	5.7016599999999995	4.73477	3.6019					3.04174
201709	20730	3.2492	3.77208	4.37375	6.06265	4.61028	5.16631	5.7016599999999995	4.73477	3.6019				3.1827799999999997
201710	20730	3.04174	3.2492	3.77208	4.37375	6.06265	4.61028	5.16631	5.7016599999999995	4.73477	3.6019			2.14955
201711	20730	3.1827799999999997	3.04174	3.2492	3.77208	4.37375	6.06265	4.61028	5.16631	5.7016599999999995	4.73477	3.6019		2.07484
201712	20730	2.14955	3.1827799999999997	3.04174	3.2492	3.77208	4.37375	6.06265	4.61028	5.16631	5.7016599999999995	4.73477	3.6019	3.02927
201801	20730	2.07484	2.14955	3.1827799999999997	3.04174	3.2492	3.77208	4.37375	6.06265	4.61028	5.16631	5.7016599999999995	4.73477	6.19956
201802	20730	3.02927	2.07484	2.14955	3.1827799999999997	3.04174	3.2492	3.77208	4.37375	6.06265	4.61028	5.16631	5.7016599999999995	4.14552
201803	20730	6.19956	3.02927	2.07484	2.14955	3.1827799999999997	3.04174	3.2492	3.77208	4.37375	6.06265	4.61028	5.16631	4.95054
201804	20730	4.14552	6.19956	3.02927	2.07484	2.14955	3.1827799999999997	3.04174	3.2492	3.77208	4.37375	6.06265	4.61028	4.78873
201805	20730	4.95054	4.14552	6.19956	3.02927	2.07484	2.14955	3.1827799999999997	3.04174	3.2492	3.77208	4.37375	6.06265	3.33218
201806	20730	4.78873	4.95054	4.14552	6.19956	3.02927	2.07484	2.14955	3.1827799999999997	3.04174	3.2492	3.77208	4.37375	2.77198
201807	20730	3.33218	4.78873	4.95054	4.14552	6.19956	3.02927	2.07484	2.14955	3.1827799999999997	3.04174	3.2492	3.77208	3.23258
201808	20730	2.77198	3.33218	4.78873	4.95054	4.14552	6.19956	3.02927	2.07484	2.14955	3.1827799999999997	3.04174	3.2492	1.6723
201809	20730	3.23258	2.77198	3.33218	4.78873	4.95054	4.14552	6.19956	3.02927	2.07484	2.14955	3.1827799999999997	3.04174	2.12464
201810	20730	1.6723	3.23258	2.77198	3.33218	4.78873	4.95054	4.14552	6.19956	3.02927	2.07484	2.14955	3.1827799999999997	2.05412
201811	20730	2.12464	1.6723	3.23258	2.77198	3.33218	4.78873	4.95054	4.14552	6.19956	3.02927	2.07484	2.14955	2.718
201812	20730	2.05412	2.12464	1.6723	3.23258	2.77198	3.33218	4.78873	4.95054	4.14552	6.19956	3.02927	2.07484	1.85908
201901	20730	2.718	2.05412	2.12464	1.6723	3.23258	2.77198	3.33218	4.78873	4.95054	4.14552	6.19956	3.02927	4.62274
201902	20730	1.85908	2.718	2.05412	2.12464	1.6723	3.23258	2.77198	3.33218	4.78873	4.95054	4.14552	6.19956	2.58106
201903	20730	4.62274	1.85908	2.718	2.05412	2.12464	1.6723	3.23258	2.77198	3.33218	4.78873	4.95054	4.14552	4.83848
201904	20730	2.58106	4.62274	1.85908	2.718	2.05412	2.12464	1.6723	3.23258	2.77198	3.33218	4.78873	4.95054	1.1079400000000001
201905	20730	4.83848	2.58106	4.62274	1.85908	2.718	2.05412	2.12464	1.6723	3.23258	2.77198	3.33218	4.78873	4.42356
201906	20730	1.1079400000000001	4.83848	2.58106	4.62274	1.85908	2.718	2.05412	2.12464	1.6723	3.23258	2.77198	3.33218	2.47734
201907	20730	4.42356	1.1079400000000001	4.83848	2.58106	4.62274	1.85908	2.718	2.05412	2.12464	1.6723	3.23258	2.77198	1.98772
201908	20730	2.47734	4.42356	1.1079400000000001	4.83848	2.58106	4.62274	1.85908	2.718	2.05412	2.12464	1.6723	3.23258	2.62674
201909	20730	1.98772	2.47734	4.42356	1.1079400000000001	4.83848	2.58106	4.62274	1.85908	2.718	2.05412	2.12464	1.6723	1.34451
201910	20730	2.62674	1.98772	2.47734	4.42356	1.1079400000000001	4.83848	2.58106	4.62274	1.85908	2.718	2.05412	2.12464	1.5893199999999998
201911	20730	1.34451	2.62674	1.98772	2.47734	4.42356	1.1079400000000001	4.83848	2.58106	4.62274	1.85908	2.718	2.05412	
201912	20730	1.5893199999999998	1.34451	2.62674	1.98772	2.47734	4.42356	1.1079400000000001	4.83848	2.58106	4.62274	1.85908	2.718	
201906	20732	15.1343												9.12834
201907	20732	16.54075	15.1343											6.13867
201908	20732	9.12834	16.54075	15.1343										10.685089999999999
201909	20732	6.13867	9.12834	16.54075	15.1343									7.18241
201910	20732	10.685089999999999	6.13867	9.12834	16.54075	15.1343								5.96173
201911	20732	7.18241	10.685089999999999	6.13867	9.12834	16.54075	15.1343							
201912	20732	5.96173	7.18241	10.685089999999999	6.13867	9.12834	16.54075	15.1343						
201701	20733	3.57429												4.17357
201702	20733	4.15218	3.57429											4.1201
201703	20733	4.17357	4.15218	3.57429										6.31387
201704	20733	4.1201	4.17357	4.15218	3.57429									4.10935
201705	20733	6.31387	4.1201	4.17357	4.15218	3.57429								2.31151
201706	20733	4.10935	6.31387	4.1201	4.17357	4.15218	3.57429							2.472
201707	20733	2.31151	4.10935	6.31387	4.1201	4.17357	4.15218	3.57429						3.58495
201708	20733	2.472	2.31151	4.10935	6.31387	4.1201	4.17357	4.15218	3.57429					3.14624
201709	20733	3.58495	2.472	2.31151	4.10935	6.31387	4.1201	4.17357	4.15218	3.57429				3.5849800000000003
201710	20733	3.14624	3.58495	2.472	2.31151	4.10935	6.31387	4.1201	4.17357	4.15218	3.57429			2.30082
201711	20733	3.5849800000000003	3.14624	3.58495	2.472	2.31151	4.10935	6.31387	4.1201	4.17357	4.15218	3.57429		4.02373
201712	20733	2.30082	3.5849800000000003	3.14624	3.58495	2.472	2.31151	4.10935	6.31387	4.1201	4.17357	4.15218	3.57429	2.47206
201801	20733	4.02373	2.30082	3.5849800000000003	3.14624	3.58495	2.472	2.31151	4.10935	6.31387	4.1201	4.17357	4.15218	13.562389999999999
201802	20733	2.47206	4.02373	2.30082	3.5849800000000003	3.14624	3.58495	2.472	2.31151	4.10935	6.31387	4.1201	4.17357	6.68216
201803	20733	13.562389999999999	2.47206	4.02373	2.30082	3.5849800000000003	3.14624	3.58495	2.472	2.31151	4.10935	6.31387	4.1201	4.30248
201804	20733	6.68216	13.562389999999999	2.47206	4.02373	2.30082	3.5849800000000003	3.14624	3.58495	2.472	2.31151	4.10935	6.31387	3.549
201805	20733	4.30248	6.68216	13.562389999999999	2.47206	4.02373	2.30082	3.5849800000000003	3.14624	3.58495	2.472	2.31151	4.10935	2.8173600000000003
201806	20733	3.549	4.30248	6.68216	13.562389999999999	2.47206	4.02373	2.30082	3.5849800000000003	3.14624	3.58495	2.472	2.31151	2.53344
201807	20733	2.8173600000000003	3.549	4.30248	6.68216	13.562389999999999	2.47206	4.02373	2.30082	3.5849800000000003	3.14624	3.58495	2.472	2.03112
201808	20733	2.53344	2.8173600000000003	3.549	4.30248	6.68216	13.562389999999999	2.47206	4.02373	2.30082	3.5849800000000003	3.14624	3.58495	1.97652
201809	20733	2.03112	2.53344	2.8173600000000003	3.549	4.30248	6.68216	13.562389999999999	2.47206	4.02373	2.30082	3.5849800000000003	3.14624	1.8018
201810	20733	1.97652	2.03112	2.53344	2.8173600000000003	3.549	4.30248	6.68216	13.562389999999999	2.47206	4.02373	2.30082	3.5849800000000003	1.97652
201811	20733	1.8018	1.97652	2.03112	2.53344	2.8173600000000003	3.549	4.30248	6.68216	13.562389999999999	2.47206	4.02373	2.30082	1.77996
201812	20733	1.97652	1.8018	1.97652	2.03112	2.53344	2.8173600000000003	3.549	4.30248	6.68216	13.562389999999999	2.47206	4.02373	4.00764
201901	20733	1.77996	1.97652	1.8018	1.97652	2.03112	2.53344	2.8173600000000003	3.549	4.30248	6.68216	13.562389999999999	2.47206	2.09664
201902	20733	4.00764	1.77996	1.97652	1.8018	1.97652	2.03112	2.53344	2.8173600000000003	3.549	4.30248	6.68216	13.562389999999999	1.9546800000000002
201903	20733	2.09664	4.00764	1.77996	1.97652	1.8018	1.97652	2.03112	2.53344	2.8173600000000003	3.549	4.30248	6.68216	1.37592
201904	20733	1.9546800000000002	2.09664	4.00764	1.77996	1.97652	1.8018	1.97652	2.03112	2.53344	2.8173600000000003	3.549	4.30248	2.73
201905	20733	1.37592	1.9546800000000002	2.09664	4.00764	1.77996	1.97652	1.8018	1.97652	2.03112	2.53344	2.8173600000000003	3.549	1.39776
201906	20733	2.73	1.37592	1.9546800000000002	2.09664	4.00764	1.77996	1.97652	1.8018	1.97652	2.03112	2.53344	2.8173600000000003	4.68359
201907	20733	1.39776	2.73	1.37592	1.9546800000000002	2.09664	4.00764	1.77996	1.97652	1.8018	1.97652	2.03112	2.53344	4.44951
201908	20733	4.68359	1.39776	2.73	1.37592	1.9546800000000002	2.09664	4.00764	1.77996	1.97652	1.8018	1.97652	2.03112	5.89182
201909	20733	4.44951	4.68359	1.39776	2.73	1.37592	1.9546800000000002	2.09664	4.00764	1.77996	1.97652	1.8018	1.97652	2.22247
201910	20733	5.89182	4.44951	4.68359	1.39776	2.73	1.37592	1.9546800000000002	2.09664	4.00764	1.77996	1.97652	1.8018	1.11124
201911	20733	2.22247	5.89182	4.44951	4.68359	1.39776	2.73	1.37592	1.9546800000000002	2.09664	4.00764	1.77996	1.97652	
201912	20733	1.11124	2.22247	5.89182	4.44951	4.68359	1.39776	2.73	1.37592	1.9546800000000002	2.09664	4.00764	1.77996	
201701	20735	6.13254												8.12308
201702	20735	7.49308	6.13254											6.44877
201703	20735	8.12308	7.49308	6.13254										5.4906999999999995
201704	20735	6.44877	8.12308	7.49308	6.13254									4.52452
201705	20735	5.4906999999999995	6.44877	8.12308	7.49308	6.13254								2.0714799999999998
201706	20735	4.52452	5.4906999999999995	6.44877	8.12308	7.49308	6.13254							2.03485
201707	20735	2.0714799999999998	4.52452	5.4906999999999995	6.44877	8.12308	7.49308	6.13254						2.61844
201708	20735	2.03485	2.0714799999999998	4.52452	5.4906999999999995	6.44877	8.12308	7.49308	6.13254					2.75812
201709	20735	2.61844	2.03485	2.0714799999999998	4.52452	5.4906999999999995	6.44877	8.12308	7.49308	6.13254				3.24675
201710	20735	2.75812	2.61844	2.03485	2.0714799999999998	4.52452	5.4906999999999995	6.44877	8.12308	7.49308	6.13254			3.34986
201711	20735	3.24675	2.75812	2.61844	2.03485	2.0714799999999998	4.52452	5.4906999999999995	6.44877	8.12308	7.49308	6.13254		2.98231
201712	20735	3.34986	3.24675	2.75812	2.61844	2.03485	2.0714799999999998	4.52452	5.4906999999999995	6.44877	8.12308	7.49308	6.13254	4.04057
201801	20735	2.98231	3.34986	3.24675	2.75812	2.61844	2.03485	2.0714799999999998	4.52452	5.4906999999999995	6.44877	8.12308	7.49308	4.42837
201802	20735	4.04057	2.98231	3.34986	3.24675	2.75812	2.61844	2.03485	2.0714799999999998	4.52452	5.4906999999999995	6.44877	8.12308	2.93573
201803	20735	4.42837	4.04057	2.98231	3.34986	3.24675	2.75812	2.61844	2.03485	2.0714799999999998	4.52452	5.4906999999999995	6.44877	4.82209
201804	20735	2.93573	4.42837	4.04057	2.98231	3.34986	3.24675	2.75812	2.61844	2.03485	2.0714799999999998	4.52452	5.4906999999999995	1.58575
201805	20735	4.82209	2.93573	4.42837	4.04057	2.98231	3.34986	3.24675	2.75812	2.61844	2.03485	2.0714799999999998	4.52452	1.37788
201806	20735	1.58575	4.82209	2.93573	4.42837	4.04057	2.98231	3.34986	3.24675	2.75812	2.61844	2.03485	2.0714799999999998	1.4675
